id,image,label,sample,m_majorAxis
308,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Background,37_Br1_.scn -Ana 5 cm a_,64.16349
309,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Multiple,37_Br1_.scn -Ana 5 cm a_,262.608368
310,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Tanypodinae,37_Br1_.scn -Ana 5 cm a_,1511.626221
311,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Corynoneura spp,37_Br1_.scn -Ana 5 cm a_,229.490829
312,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Corynoneura spp,37_Br1_.scn -Ana 5 cm a_,113.893578
313,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Particles,37_Br1_.scn -Ana 5 cm a_,97.442093
314,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Particles,37_Br1_.scn -Ana 5 cm a_,103.460808
315,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,Micropsectra radialis,37_Br1_.scn -Ana 5 cm a_,203.018417
316,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region2_Rectangle (24228,unsure,37_Br1_.scn -Ana 5 cm a_,138.434601
317,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Multiple,37_Br1_.scn -Ana 5 cm a_,796.258545
318,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Multiple,37_Br1_.scn -Ana 5 cm a_,395.162231
319,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Multiple,37_Br1_.scn -Ana 5 cm a_,637.98584
320,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Orthocladiinae Diamesinae,37_Br1_.scn -Ana 5 cm a_,186.931549
321,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Corynoneura spp,37_Br1_.scn -Ana 5 cm a_,168.653854
322,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,40.798553
323,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Particles,37_Br1_.scn -Ana 5 cm a_,329.667511
324,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Background,37_Br1_.scn -Ana 5 cm a_,228.122726
325,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,390.050507
326,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,76.840652
327,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,117.491348
328,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Chironomus spp,37_Br1_.scn -Ana 5 cm a_,166.454803
329,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Microtendipes pedellus,37_Br1_.scn -Ana 5 cm a_,117.261864
330,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Heterotrissocladius marcidus,37_Br1_.scn -Ana 5 cm a_,117.143028
331,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,47.39819
332,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region3_Rectangle (7102,Multiple,37_Br1_.scn -Ana 5 cm a_,313.003021
333,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Micropsectra radialis,37_Br1_.scn -Ana 5 cm a_,328.157532
334,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Background,37_Br1_.scn -Ana 5 cm a_,42.483807
335,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,167.605286
336,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Micropsectra radialis,37_Br1_.scn -Ana 5 cm a_,312.236145
337,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,140.112305
338,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Multiple,37_Br1_.scn -Ana 5 cm a_,118.978607
339,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Background,37_Br1_.scn -Ana 5 cm a_,42.000809
340,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Chaoborus th,37_Br1_.scn -Ana 5 cm a_,90.31337
341,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Micropsectra radialis,37_Br1_.scn -Ana 5 cm a_,338.647614
342,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Corynoneura spp,37_Br1_.scn -Ana 5 cm a_,213.334061
343,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Fragmented hc,37_Br1_.scn -Ana 5 cm a_,91.292404
344,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Heterotrissocladius marcidus,37_Br1_.scn -Ana 5 cm a_,147.330185
345,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Multiple,37_Br1_.scn -Ana 5 cm a_,269.768494
346,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Multiple,37_Br1_.scn -Ana 5 cm a_,417.773804
347,D:\insectPtemp_repo\images\Segmented images_lake Ana\37_Br1_.scn -Ana 5 cm a_D\region4_Rectangle (19665,Heterotrissocladius marcidus,37_Br1_.scn -Ana 5 cm a_,123.967293
348,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Micropsectra insignilobus,38_Br1_.scn - Ana 7 cm_1 a_,149.918304
349,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,123.520126
350,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Microtendipes pedellus,38_Br1_.scn - Ana 7 cm_1 a_,95.257515
351,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Corynoneura spp,38_Br1_.scn - Ana 7 cm_1 a_,98.319427
352,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,337.541565
353,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Tanytarsus lugens,38_Br1_.scn - Ana 7 cm_1 a_,370.663788
354,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Multiple,38_Br1_.scn - Ana 7 cm_1 a_,135.438461
355,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Background,38_Br1_.scn - Ana 7 cm_1 a_,205.041397
356,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,216.035507
357,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,105.989159
358,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,184.700974
359,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,103.92083
360,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Background,38_Br1_.scn - Ana 7 cm_1 a_,259.115326
361,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Micropsectra insignilobus,38_Br1_.scn - Ana 7 cm_1 a_,66.798401
362,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Heterotrissocladius marcidus,38_Br1_.scn - Ana 7 cm_1 a_,128.839691
363,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Blurry specimens,38_Br1_.scn - Ana 7 cm_1 a_,47.574005
364,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,135.184875
365,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region1_Rectangle (812,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,112.099731
366,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,116.852219
367,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Pentaneurini spp,38_Br1_.scn - Ana 7 cm_1 a_,121.692146
368,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,98.132225
369,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,115.912064
370,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,82.977448
371,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Chaoborus mandible,38_Br1_.scn - Ana 7 cm_1 a_,51.749748
372,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,133.471909
373,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,266.527008
374,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,252.048904
375,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,184.860123
376,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Heterotrissocladius marcidus,38_Br1_.scn - Ana 7 cm_1 a_,116.75386
377,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region2_Rectangle (24545,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,67.999367
378,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,190.229019
379,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,214.757538
380,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,138.182037
381,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,150.906281
382,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Tanypodinae,38_Br1_.scn - Ana 7 cm_1 a_,148.007919
383,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Corynoneura spp,38_Br1_.scn - Ana 7 cm_1 a_,82.575821
384,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,197.937225
385,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,147.721497
386,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,124.87175
387,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,100.696136
388,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,76.733826
389,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,143.322235
390,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,113.061394
391,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,64.724274
392,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,166.499634
393,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,351.775452
394,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Micropsectra insignilobus,38_Br1_.scn - Ana 7 cm_1 a_,89.19175
395,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,138.662109
396,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,16.249899
397,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Micropsectra insignilobus,38_Br1_.scn - Ana 7 cm_1 a_,89.612122
398,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,175.731339
399,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region3_Rectangle (1338,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,92.573341
400,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Particles,38_Br1_.scn - Ana 7 cm_1 a_,71.605209
401,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,138.009888
402,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,115.463501
403,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Particles,38_Br1_.scn - Ana 7 cm_1 a_,86.385674
404,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Micropsectra radialis,38_Br1_.scn - Ana 7 cm_1 a_,188.621033
405,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,64.307083
406,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,117.374146
407,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,unsure,38_Br1_.scn - Ana 7 cm_1 a_,193.148773
408,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,98.584549
409,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Background,38_Br1_.scn - Ana 7 cm_1 a_,118.867653
410,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Particles,38_Br1_.scn - Ana 7 cm_1 a_,40.430614
411,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,173.058517
412,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,50.648106
413,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,28.516552
414,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,76.61528
415,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,79.576256
416,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,87.168968
417,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,207.209503
418,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Background,38_Br1_.scn - Ana 7 cm_1 a_,175.709686
419,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Heterotrissocladius marcidus,38_Br1_.scn - Ana 7 cm_1 a_,156.134369
420,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,35.745308
421,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,124.999763
422,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Fragmented hc,38_Br1_.scn - Ana 7 cm_1 a_,77.543579
423,D:\insectPtemp_repo\images\Segmented images_lake Ana\38_Br1_.scn - Ana 7 cm_1 a_d\region4_Rectangle (22723,Corynoneura spp,38_Br1_.scn - Ana 7 cm_1 a_,164.726501
424,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region1_Rectangle (25110,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,150.157623
425,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region1_Rectangle (25110,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,98.098167
426,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region1_Rectangle (25110,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,94.614975
427,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region1_Rectangle (25110,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,89.287033
428,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Background,39_Br1_.scn -Ana 7cm_2 a_,
429,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Tanypodinae,39_Br1_.scn -Ana 7cm_2 a_,230.240417
430,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,19.433088
431,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,105.848503
432,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,81.048126
433,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Multiple,39_Br1_.scn -Ana 7cm_2 a_,241.651291
434,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,72.73085
435,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,367.608826
436,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,86.866753
437,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,383.594299
438,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region2_Rectangle (637,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,361.396484
439,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Particles,39_Br1_.scn -Ana 7cm_2 a_,168.18335
440,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,77.622932
441,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,73.599564
442,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,72.955284
443,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Micropsectra radialis,39_Br1_.scn -Ana 7cm_2 a_,302.556122
444,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,146.80426
445,D:\insectPtemp_repo\images\Segmented images_lake Ana\39_Br1_.scn -Ana 7cm_2 a_d\region3_Rectangle (22249,Fragmented hc,39_Br1_.scn -Ana 7cm_2 a_,209.469955
